1.0 0.0
0.9966725824941932 0.08150928354706317
0.9867124733912889 0.16247613626020582
0.9701859555740645 0.24236173709321232
0.9472030102919101 0.32063446055273553
0.9179165852537594 0.39677341457824244
0.8825215767863213 0.47027190699273674
0.8412535328311812 0.5406408174555976
0.7943870854121126 0.6074118524777475
0.7422341230042699 0.6701406618375595
0.6851417149678443 0.728409795658269
0.6234898018587336 0.7818314824680298
0.5576886669868295 0.8300502097550806
0.4881762060482814 0.8727450898448561
0.41541501300188644 0.9096319953545183
0.33988930158261665 0.9404654500138115
0.2621016829391021 0.96504026226914
0.18256982083936169 0.983192890799503
0.10182298670383554 0.994802532857004
0.020398537391405434 0.9997919281892065
-0.06116166082184248 0.9981278731933669
-0.142314838273285 0.9898214418809328
-0.22252093395631434 0.9749279121818236
-0.30124618953723403 0.9535463980789277
-0.3779667014289064 0.9258191900208982
-0.45217190728268547 0.891930808002694
-0.5233679836966119 0.8521067736154566
-0.5910811325286764 0.8066121092375301
-0.654860733945285 0.7557495743542583
-0.7142823452219036 0.6998576507435618
-0.7689505253393621 0.6393082899355514
-0.8185014665785936 0.5745044379364632
-0.8626054156009808 0.5058773536894681
-0.900968867902419 0.43388373911755823
-0.9333365210373668 0.3590026998475987
-0.9594929736144973 0.28173255684143006
-0.979264158757421 0.20258753015208128
-0.9925185024910277 0.1220943168741601
-0.9991677993445829 0.04078858606158573
-0.9991677993445829 -0.040788586061585044
-0.9925185024910278 -0.12209431687415942
-0.9792641587574212 -0.2025875301520806
-0.9594929736144975 -0.2817325568414294
-0.9333365210373669 -0.35900269984759847
-0.9009688679024191 -0.433883739117558
-0.8626054156009809 -0.5058773536894678
-0.8185014665785937 -0.574504437936463
-0.7689505253393623 -0.6393082899355512
-0.7142823452219038 -0.6998576507435617
-0.6548607339452852 -0.7557495743542582
-0.591081132528677 -0.8066121092375297
-0.5233679836966124 -0.8521067736154563
-0.4521719072826861 -0.8919308080026936
-0.37796670142890687 -0.925819190020898
-0.3012461895372345 -0.9535463980789276
-0.2225209339563146 -0.9749279121818236
-0.14231483827328523 -0.9898214418809327
-0.061161660821842725 -0.9981278731933669
0.020398537391405413 -0.9997919281892065
0.10182298670383552 -0.994802532857004
0.18256982083936188 -0.9831928907995029
0.26210168293910246 -0.9650402622691399
0.3398893015826171 -0.9404654500138114
0.4154150130018868 -0.9096319953545182
0.48817620604828177 -0.8727450898448559
0.5576886669868292 -0.8300502097550807
0.6234898018587334 -0.7818314824680299
0.685141714967844 -0.7284097956582692
0.7422341230042698 -0.6701406618375596
0.7943870854121121 -0.6074118524777482
0.8412535328311808 -0.5406408174555982
0.8825215767863209 -0.4702719069927374
0.9179165852537591 -0.3967734145782431
0.9472030102919099 -0.32063446055273603
0.9701859555740644 -0.2423617370932128
0.9867124733912889 -0.16247613626020618
0.9966725824941932 -0.08150928354706348
